interaction_id,pdb_id,structure_title,release_date,resolution,chain_A_id,chain_B_id,interface_area,num_contacts,num_hbonds,num_salt_bridges,source_url
3167,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_E,9az4_D,387.42 Å²,32,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966516/2231777/78703763/2330464
3168,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_F,9az4_D,1147.99 Å²,94,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966516/2231779/78703764/2330465
3169,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_D,9az4_G,230.27 Å²,15,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966516/2231781/78703765/2330466
3172,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_C,6upv_L,822.32 Å²,75,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965749/1407027/47640086/1469624
3173,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_C,6upv_M,1093.07 Å²,84,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965749/1407029/47640091/1469625
3175,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_A,6upv_C,1128.67 Å²,94,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965749/1407016/47640099/1469618
3176,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_C,6upv_D,428.55 Å²,37,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965749/1407023/47640100/1469622
3177,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_C,6upv_E,1120.41 Å²,93,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965749/1407025/47640101/1469623
318,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_C,8c4c_B,411.14 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966093/2144575/75903757/2262538
3183,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_D,9az4_C,414.18 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966517/2231771/78703758/2330461
3184,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_E,9az4_C,1094.96 Å²,91,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966517/2231773/78703759/2330462
3185,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_C,9az4_H,377.89 Å²,34,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966517/2231775/78703762/2330463
319,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_D,8c4c_B,1183.49 Å²,97,7.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966093/2144577/75903758/2262539
3190,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_B,6upv_C,431.21 Å²,38,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965750/1407019/47640095/1469620
3191,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_A,6upv_B,429.37 Å²,37,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965750/1407014/47640096/1469617
3192,6upv,Alpha-E-catenin ABD-F-actin complex,2020-09-30,3.2 Å,6upv_B,6upv_D,1128.96 Å²,96,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965750/1407021/47640097/1469621
3195,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_A,8zb7_K,1272.25 Å²,107,9.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966006/2421599/89119231/2531055
32,8efi,Helical reconstruction of the human cardiac actin-tropomyosin-myosin complex in the rigor form,2022-11-23,3.4 Å,8efi_B,8efi_F,1124.50 Å²,96,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965569/1836803/68056545/1999187
320,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_B,8c4c_M,740.68 Å²,70,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966093/2144579/75903765/2262540
3200,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_C,9az4_B,445.54 Å²,40,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966518/2231765/78703752/2330458
3201,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_D,9az4_B,1149.08 Å²,96,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966518/2231767/78703753/2330459
3202,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_B,9az4_G,436.82 Å²,40,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966518/2231769/78703756/2330460
3208,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_F,8zb7_M,1211.37 Å²,107,7.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966007/2421639/89119121/2531075
321,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_B,8c4c_N,781.93 Å²,67,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966093/2144581/75903766/2262541
3213,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_F,8zb7_O,260.86 Å²,18,1.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966007/2421641/89119182/2531076
3214,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_F,8zb7_G,158.29 Å²,16,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966007/2421637/89119184/2531074
3218,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_B,9az4_A,472.63 Å²,40,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966519/2231761/78703745/2330456
3219,9az4,INF2 at the Barbed End of F-Actin,2024-05-29,3.4 Å,9az4_C,9az4_A,1157.70 Å²,97,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966519/2231763/78703746/2330457
322,6vao,Human cofilin-1 decorated actin filament,2020-01-08,3.4 Å,6vao_B,6vao_G,791.09 Å²,60,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966349/1281225/46035798/1376638
3226,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_F,8zb7_E,390.17 Å²,34,1.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966008/2421629/89119171/2531070
3227,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_E,8zb7_J,1270.31 Å²,107,9.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966008/2421631/89119177/2531071
3228,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_E,8zb7_K,147.52 Å²,15,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966008/2421633/89119178/2531072
3229,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_E,8zb7_A,1139.25 Å²,95,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966008/2421598/89119179/2531054
323,6vao,Human cofilin-1 decorated actin filament,2020-01-08,3.4 Å,6vao_B,6vao_E,423.61 Å²,40,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966349/1281217/46035800/1376634
3230,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_E,8zb7_N,176.00 Å²,15,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966008/2421635/89119181/2531073
3238,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_D,8zb7_E,1136.06 Å²,91,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966009/2421619/89119159/2531065
3239,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_D,8zb7_F,385.36 Å²,32,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966009/2421621/89119160/2531066
324,6vao,Human cofilin-1 decorated actin filament,2020-01-08,3.4 Å,6vao_D,6vao_B,400.48 Å²,38,,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966349/1281207/46035801/1376644
3240,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_D,8zb7_I,1207.95 Å²,106,9.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966009/2421623/89119165/2531067
3241,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_D,8zb7_J,159.85 Å²,16,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966009/2421625/89119166/2531068
3242,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_D,8zb7_L,305.23 Å²,26,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966009/2421627/89119169/2531069
3251,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_E,8zb7_C,380.81 Å²,33,1.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966010/2421611/89119147/2531061
3252,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_F,8zb7_C,1139.06 Å²,95,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966010/2421613/89119148/2531062
3253,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_C,8zb7_P,174.12 Å²,13,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966010/2421617/89119150/2531064
3254,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_C,8zb7_G,1233.42 Å²,106,9.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966010/2421615/89119151/2531063
3255,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_C,8zb7_A,385.47 Å²,35,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966010/2421596/89119156/2531053
3262,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_D,6t1y_E,418.86 Å²,35,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965755/1269208/46040661/1361960
3263,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_B,8zb7_M,148.10 Å²,16,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966011/2421607/89119117/2531059
3264,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_B,8zb7_D,385.55 Å²,32,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966011/2421601/89119133/2531056
3265,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_B,8zb7_F,1130.31 Å²,93,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966011/2421603/89119135/2531057
3266,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_B,8zb7_P,162.15 Å²,15,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966011/2421609/89119137/2531060
3267,8zb7,Human left ventricle ATM complex,2025-01-29,3.2 Å,8zb7_B,8zb7_H,1243.31 Å²,108,7.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966011/2421605/89119139/2531058
327,8vaa,Actin-binding domain of Legionella pneumophila effector LFAT1 (lpg1387) bound to F-actin,2024-12-18,3.6 Å,8vaa_F,8vaa_E,381.15 Å²,33,,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966605/2401983/85961635/2487744
328,8vaa,Actin-binding domain of Legionella pneumophila effector LFAT1 (lpg1387) bound to F-actin,2024-12-18,3.6 Å,8vaa_G,8vaa_E,1109.47 Å²,91,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966605/2401985/85961636/2487745
3282,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_A,6t1y_B,418.85 Å²,35,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965757/1269196/46040647/1361954
3283,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_B,6t1y_D,1042.49 Å²,88,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965757/1269201/46040651/1361957
3292,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_G,8d16_F,365.50 Å²,32,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966525/1809483/66063378/1948088
3294,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_B,6t1y_C,418.86 Å²,35,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965758/1269200/46040641/1361956
3295,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_A,6t1y_C,1042.51 Å²,88,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965758/1269198/46040642/1361955
3296,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_C,6t1y_E,1042.53 Å²,88,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965758/1269205/46040645/1361959
3297,6t1y,Cryo-EM structure of phalloidin-stabilized F-actin (copolymerized),2020-03-04,3.3 Å,6t1y_C,6t1y_D,418.87 Å²,35,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965758/1269203/46040646/1361958
33,8efi,Helical reconstruction of the human cardiac actin-tropomyosin-myosin complex in the rigor form,2022-11-23,3.4 Å,8efi_B,8efi_P,225.57 Å²,20,1.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965569/1836807/68056547/1999189
3305,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_F,8d16_E,396.54 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966526/1809479/66063376/1948086
3306,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_G,8d16_E,1183.55 Å²,97,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966526/1809481/66063377/1948087
331,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_F,8iah_6,1375.15 Å²,124,11.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965326/1987606/72501779/2132034
3316,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_E,8d16_D,423.87 Å²,35,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966527/1809475/66063373/1948084
3317,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_F,8d16_D,1156.90 Å²,99,6.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966527/1809477/66063374/1948085
3319,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_D,6t20_E,422.11 Å²,40,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965760/1269250/46040616/1361981
3327,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_D,8d16_C,404.98 Å²,35,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966528/1809471/66063369/1948082
3328,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_E,8d16_C,1144.45 Å²,96,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966528/1809473/66063370/1948083
3337,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_C,8d16_B,379.53 Å²,35,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966529/1809467/66063364/1948080
3338,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_D,8d16_B,1109.06 Å²,91,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966529/1809469/66063365/1948081
334,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_G,8iah_F,404.17 Å²,35,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965326/1987697/72501996/2132080
3340,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_A,6t20_B,422.06 Å²,40,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965762/1269238/46040602/1361975
3341,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_B,6t20_D,1107.47 Å²,90,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965762/1269243/46040606/1361978
3346,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_B,8d16_A,400.89 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966530/1809463/66063358/1948078
3347,8d16,Bent ADP-Pi-F-actin,2022-09-07,3.7 Å,8d16_C,8d16_A,1178.14 Å²,107,6.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966530/1809465/66063359/1948079
3348,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_B,6t20_C,422.09 Å²,40,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965763/1269242/46040596/1361977
3349,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_A,6t20_C,1107.47 Å²,90,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965763/1269240/46040597/1361976
335,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_H,8iah_F,1101.40 Å²,92,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965326/1987699/72501997/2132081
3350,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_C,6t20_E,1107.47 Å²,90,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965763/1269247/46040600/1361980
3351,6t20,Cryo-EM structure of phalloidin-stabilized F-actin (aged),2020-03-04,3.7 Å,6t20_C,6t20_D,422.10 Å²,40,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965763/1269245/46040601/1361979
336,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_F,8iah_P,1186.74 Å²,99,6.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965326/1987701/72502005/2132082
337,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_F,8iah_R,335.11 Å²,26,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965326/1987703/72502007/2132083
3375,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_D,7r8v_E,1154.54 Å²,99,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966532/1633505/58202846/1761318
3383,6t23,Cryo-EM structure of jasplakinolide-stabilized F-actin (aged),2020-03-04,3.1 Å,6t23_B,6t23_C,430.68 Å²,36,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965765/1269255/46040571/1361984
3388,7ahn,Cryo-EM structure of F-actin stabilized by cis-optoJASP-8,2021-01-27,2.9 Å,7ahn_B,7ahn_D,1021.00 Å²,93,2.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966277/1499398/57543974/1570980
339,9hm9,Structure of the optimized F-tractin in complex with F-actin,2025-01-22,3.4 Å,9hm9_B,9hm9_A,466.29 Å²,45,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965582/2415413/87257694/2507531
3390,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_E,7r8v_C,398.97 Å²,32,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966533/1633503/58202845/1761317
3395,6t23,Cryo-EM structure of jasplakinolide-stabilized F-actin (aged),2020-03-04,3.1 Å,6t23_A,6t23_B,430.71 Å²,36,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965766/1269251/46040569/1361982
3396,6t23,Cryo-EM structure of jasplakinolide-stabilized F-actin (aged),2020-03-04,3.1 Å,6t23_A,6t23_C,1005.85 Å²,88,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965766/1269253/46040570/1361983
3401,7ahn,Cryo-EM structure of F-actin stabilized by cis-optoJASP-8,2021-01-27,2.9 Å,7ahn_D,7ahn_E,399.08 Å²,34,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966278/1499404/57543972/1570983
3403,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_A,7r8v_D,398.56 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966534/1633495/58202842/1761313
3406,9p1i,Atomic structure of vibrio effector fragment VopV bound to Beta-cytoplasmic/gamma1-cytoplasmic F-actin,2025-11-19,3.0 Å,9p1i_b,9p1i_m,602.18 Å²,56,9.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965255/2657395/98124105/2760773
3407,9p1i,Atomic structure of vibrio effector fragment VopV bound to Beta-cytoplasmic/gamma1-cytoplasmic F-actin,2025-11-19,3.0 Å,9p1i_b,9p1i_n,1093.97 Å²,95,12.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965255/2657397/98124106/2760774
3409,6t23,Cryo-EM structure of jasplakinolide-stabilized F-actin (aged),2020-03-04,3.1 Å,6t23_C,6t23_E,1005.82 Å²,88,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965767/1269262/46040568/1361987
341,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_B,8c4c_A,464.05 Å²,40,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966094/2144567/75903746/2262534
3414,7ahn,Cryo-EM structure of F-actin stabilized by cis-optoJASP-8,2021-01-27,2.9 Å,7ahn_A,7ahn_B,404.34 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966279/1499391/57543971/1570977
3415,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_A,7r8v_B,1156.82 Å²,99,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966535/1633494/58202837/1761312
3416,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_B,7r8v_C,1156.99 Å²,99,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966535/1633497/58202838/1761314
3417,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_D,7r8v_B,398.71 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966535/1633499/58202839/1761315
3418,7r8v,Cryo-EM structure of the ADP state actin filament,2021-07-28,2.8 Å,7r8v_B,7r8v_E,398.75 Å²,32,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966535/1633501/58202840/1761316
342,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_C,8c4c_A,1196.53 Å²,95,8.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966094/2144569/75903747/2262535
3421,9p1i,Atomic structure of vibrio effector fragment VopV bound to Beta-cytoplasmic/gamma1-cytoplasmic F-actin,2025-11-19,3.0 Å,9p1i_a,9p1i_b,402.70 Å²,29,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965256/2657387/98124082/2760769
